Date,Open,High,Low,Close,Adj Close,Volume
2009-10-07,0.05556,0.05556,0.05556,0.05556,0.05556,1980
2009-10-08,0.05556,0.05556,0.02778,0.05556,0.05556,224460
2009-10-09,0.02778,0.05556,0.02778,0.05556,0.05556,5400
2009-10-12,0.05556,0.05556,0.02778,0.05556,0.05556,136260
2009-10-13,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-10-14,0.05556,0.05556,0.05556,0.05556,0.05556,180000
2009-10-15,0.05556,0.05556,0.05556,0.05556,0.05556,162000
2009-10-16,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-10-19,0.02778,0.05556,0.02778,0.05556,0.05556,5400
2009-10-20,0.05556,0.05556,0.05556,0.05556,0.05556,18000
2009-10-21,0.05556,0.05556,0.02778,0.02778,0.02778,181800
2009-10-22,0.02778,0.05556,0.02778,0.02778,0.02778,145260
2009-10-23,0.05556,0.05556,0.05556,0.05556,0.05556,9000
2009-10-26,0.05556,0.05556,0.05556,0.05556,0.05556,252000
2009-10-27,0.05556,0.05556,0.02778,0.02778,0.02778,35820
2009-10-28,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-10-29,0.02778,0.05556,0.02778,0.05556,0.05556,366480
2009-10-30,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-11-02,0.02778,0.05556,0.02778,0.05556,0.05556,153000
2009-11-03,0.05556,0.05556,0.05556,0.05556,0.05556,63000
2009-11-04,0.02778,0.02778,0.02778,0.02778,0.02778,271620
2009-11-05,0.02778,0.02778,0.02778,0.02778,0.02778,104400
2009-11-06,0.02778,0.02778,0.02778,0.02778,0.02778,576000
2009-11-09,0.02778,0.02778,0.02778,0.02778,0.02778,17640
2009-11-10,0.05556,0.05556,0.05556,0.05556,0.05556,360000
2009-11-11,0.02778,0.02778,0.02778,0.02778,0.02778,20880
2009-11-12,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-11-13,0.05556,0.05556,0.05556,0.05556,0.05556,18000
2009-11-17,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-11-18,0.05556,0.05556,0.05556,0.05556,0.05556,3600
2009-11-19,0.02778,0.02778,0.02778,0.02778,0.02778,14040
2009-11-20,0.02778,0.02778,0.02778,0.02778,0.02778,1800
2009-11-23,0.02778,0.02778,0.02778,0.02778,0.02778,2160
2009-11-24,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-11-25,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-11-26,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-11-30,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-12-01,0.02778,0.02778,0.02778,0.02778,0.02778,16200
2009-12-02,0.02778,0.02778,0.02778,0.02778,0.02778,5400
2009-12-03,0.02778,0.02778,0.02778,0.02778,0.02778,7200
2009-12-04,0.02778,0.02778,0.02778,0.02778,0.02778,180000
2009-12-07,0.05556,0.05556,0.05556,0.05556,0.05556,378000
2009-12-08,0.05556,0.05556,0.02778,0.02778,0.02778,72360
2009-12-09,0.02778,0.02778,0.02778,0.02778,0.02778,31500
2009-12-10,0.02778,0.05556,0.02778,0.02778,0.02778,373680
2009-12-11,0.05556,0.05556,0.05556,0.05556,0.05556,216000
2009-12-14,0.05556,0.05556,0.05556,0.05556,0.05556,180000
2009-12-15,0.02778,0.02778,0.02778,0.02778,0.02778,12600
2009-12-16,0.05556,0.05556,0.02778,0.02778,0.02778,19800
2009-12-17,0.02778,0.02778,0.02778,0.02778,0.02778,18000
2009-12-18,0.02778,0.02778,0.02778,0.02778,0.02778,47700
2009-12-21,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-12-22,0.05556,0.05556,0.05556,0.05556,0.05556,270000
2009-12-23,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-12-28,0.02778,0.05556,0.02778,0.02778,0.02778,0
2009-12-30,0.02778,0.02778,0.02778,0.02778,0.02778,360000
